,Nombre,Xmin,Xmax,Ymin,Ymax,Label
757,2a0d28a68d197924.jpg,0.572368,0.621241,0.1125,0.165,Person
758,2a0d28a68d197924.jpg,0.665414,0.800752,0.5325,0.925625,Person
759,bbbba6a968f7edb6.jpg,0.260625,0.324375,0.447392,0.559682,Person
760,bbbba6a968f7edb6.jpg,0.314375,0.33625,0.45977,0.557913,Person
761,bbbba6a968f7edb6.jpg,0.45375,0.518125,0.164456,0.32626,Person
762,bbbba6a968f7edb6.jpg,0.471875,0.53875,0.739169,0.856764,Person
763,bbbba6a968f7edb6.jpg,0.54625,0.60625,0.137931,0.264368,Person
764,bbbba6a968f7edb6.jpg,0.64125,0.7025,0.419982,0.574713,Person
765,bbbba6a968f7edb6.jpg,0.719375,0.788125,0.395225,0.516357,Person
766,db1d88b1e2a9b40b.jpg,0.15,0.236029,0.58875,0.78,Person
767,db1d88b1e2a9b40b.jpg,0.048529,0.141176,0.609375,0.76625,Person
768,6c763885cd385c67.jpg,0.0,0.997917,0.520312,0.639063,Person
769,4a36c35bd73322fe.jpg,0.28,0.693125,0.1175,0.8775,Person
770,203c99c1bcc6d358.jpg,0.27307,0.52354,0.46,0.629375,Person
771,dcbabe2b1142aabb.jpg,0.17,0.823125,0.184803,0.999062,Person
772,dcbabe2b1142aabb.jpg,0.464375,0.78625,0.055347,0.999062,Person
773,c74d79a7369e3d87.jpg,0.175258,0.927835,0.223633,0.999023,Person
774,0754307316f86cc4.jpg,0.318125,0.95875,0.048689,0.979401,Person
775,2bd19f08a90c2fb8.jpg,0.062877,0.816537,0.293125,0.72875,Person
776,5b1a42d57d7126d4.jpg,0.530556,0.964815,0.25463,0.889815,Person
777,5b1a42d57d7126d4.jpg,0.0,0.505556,0.308333,0.833333,Person
778,3b09931f940f89c7.jpg,0.185741,0.833959,0.216875,0.51125,Person
779,45f80f0f085c45db.jpg,0.518182,0.669091,0.308322,0.742156,Person
780,aca85b8bb9a9fa74.jpg,0.016008,0.113936,0.92375,0.999375,Person
781,aca85b8bb9a9fa74.jpg,0.348399,0.412429,0.86375,0.958125,Person
782,aca85b8bb9a9fa74.jpg,0.422787,0.458569,0.86875,0.954375,Person
783,aca85b8bb9a9fa74.jpg,0.448211,0.492467,0.855625,0.9425,Person
784,aca85b8bb9a9fa74.jpg,0.489642,0.600753,0.83,0.999375,Person
785,aca85b8bb9a9fa74.jpg,0.932203,0.999058,0.77,0.99,Person
786,5c85b484a7d3d935.jpg,0.493885,0.526811,0.47375,0.52,Person
787,0450ac643a64efcc.jpg,0.209375,0.34,0.584428,0.745779,Person
788,5807f39502327068.jpg,0.543125,0.71625,0.220833,0.575833,Person
789,38e42331a45875db.jpg,0.238876,0.803279,0.13125,0.932813,Person
790,ccb233b8e746d4b8.jpg,0.812663,0.932115,0.594375,0.86875,Person
791,ccb233b8e746d4b8.jpg,0.067232,0.188642,0.10625,0.39875,Person
792,ccb233b8e746d4b8.jpg,0.092689,0.165796,0.63625,0.93125,Person
793,ccb233b8e746d4b8.jpg,0.149478,0.260444,0.6175,0.936875,Person
794,ccb233b8e746d4b8.jpg,0.180157,0.248042,0.121875,0.37625,Person
795,ccb233b8e746d4b8.jpg,0.402742,0.495431,0.14375,0.4125,Person
796,ccb233b8e746d4b8.jpg,0.43342,0.535248,0.64125,0.863125,Person
797,ccb233b8e746d4b8.jpg,0.447781,0.588773,0.6225,0.866875,Person
798,ccb233b8e746d4b8.jpg,0.467363,0.536554,0.12875,0.2875,Person
799,ccb233b8e746d4b8.jpg,0.497389,0.636423,0.14375,0.36125,Person
800,ccb233b8e746d4b8.jpg,0.695822,0.78329,0.1475,0.41875,Person
801,ccb233b8e746d4b8.jpg,0.756527,0.8453,0.164375,0.401875,Person
802,ccb233b8e746d4b8.jpg,0.777415,0.847259,0.634375,0.848125,Person
803,ccb233b8e746d4b8.jpg,0.82376,0.874021,0.150625,0.4175,Person
804,ccb233b8e746d4b8.jpg,0.8453,0.941906,0.131875,0.43125,Person
805,355e148cafde7636.jpg,0.775625,0.964375,0.406191,0.924953,Person
806,355e148cafde7636.jpg,0.0,0.236875,0.516886,0.930582,Person
807,355e148cafde7636.jpg,0.48,0.596875,0.117261,0.481238,Person
808,34f25409d5b1cec7.jpg,0.416336,0.530531,0.223011,0.741477,Person
809,34f25409d5b1cec7.jpg,0.0,0.023791,0.362216,0.859375,Person
810,34f25409d5b1cec7.jpg,0.0,0.104679,0.380682,0.928977,Person
811,34f25409d5b1cec7.jpg,0.0,0.219667,0.184659,0.53125,Person
812,34f25409d5b1cec7.jpg,0.003172,0.1705,0.725852,0.99858,Person
813,34f25409d5b1cec7.jpg,0.176844,0.268834,0.323864,0.744318,Person
814,34f25409d5b1cec7.jpg,0.260904,0.365583,0.305398,0.764205,Person
815,34f25409d5b1cec7.jpg,0.32276,0.339413,0.240057,0.383523,Person
816,34f25409d5b1cec7.jpg,0.328311,0.367962,0.228693,0.399148,Person
817,34f25409d5b1cec7.jpg,0.375892,0.417129,0.295455,0.379261,Person
818,34f25409d5b1cec7.jpg,0.491673,0.561459,0.294034,0.757102,Person
819,34f25409d5b1cec7.jpg,0.566217,0.748612,0.205966,0.78267,Person
820,34f25409d5b1cec7.jpg,0.849326,0.999207,0.272727,0.659091,Person
821,ec880ca4eee3419f.jpg,0.13,0.268,0.778788,0.913636,Person
822,ec880ca4eee3419f.jpg,0.878,0.902,0.818182,0.892424,Person
823,ec880ca4eee3419f.jpg,0.892,0.92,0.80303,0.892424,Person
824,ec880ca4eee3419f.jpg,0.91,0.942,0.821212,0.898485,Person
825,8fa88fed96a2fca3.jpg,0.555625,0.718125,0.35474,0.98471,Person
826,87a758ac810e863b.jpg,0.003125,0.285,0.154784,0.999062,Person
827,87a758ac810e863b.jpg,0.111875,0.213125,0.363039,0.551595,Person
828,87a758ac810e863b.jpg,0.173125,0.40375,0.303002,0.702627,Person
829,87a758ac810e863b.jpg,0.363125,0.474375,0.409006,0.562852,Person
830,87a758ac810e863b.jpg,0.5525,0.66375,0.35272,0.570356,Person
831,87a758ac810e863b.jpg,0.5975,0.729375,0.333959,0.575985,Person
832,87a758ac810e863b.jpg,0.6425,0.885625,0.282364,0.999062,Person
833,ab72e6b143e0f6db.jpg,0.114167,0.633333,0.2025,0.55125,Person
834,cfca98756e1b0788.jpg,0.225,0.83,0.101667,1.0,Person
835,396b3d52fa62d15d.jpg,0.0,0.999219,0.0,0.635417,Person
836,396b3d52fa62d15d.jpg,0.114063,0.641406,0.0,0.473958,Person
837,cda209e6ef19dfe0.jpg,0.446529,0.818949,0.156875,0.639375,Person
838,d988556b63c745d6.jpg,0.23125,0.5025,0.408425,0.956044,Person
839,d988556b63c745d6.jpg,0.0,0.99875,0.349817,0.998168,Person
840,d26675e8a91c18e4.jpg,0.214844,0.326172,0.304688,0.755208,Person
841,d26675e8a91c18e4.jpg,0.142578,0.154297,0.450521,0.515625,Person
842,d26675e8a91c18e4.jpg,0.152344,0.160156,0.447917,0.510417,Person
843,d26675e8a91c18e4.jpg,0.214844,0.771484,0.421875,0.997396,Person
844,06c83230f42ad0af.jpg,0.17125,0.18125,0.578333,0.599167,Person
845,06c83230f42ad0af.jpg,0.189375,0.22,0.640833,0.739167,Person
846,06c83230f42ad0af.jpg,0.29125,0.306875,0.6425,0.689167,Person
847,06c83230f42ad0af.jpg,0.365,0.394375,0.629167,0.730833,Person
848,06c83230f42ad0af.jpg,0.420625,0.4375,0.646667,0.685833,Person
849,06c83230f42ad0af.jpg,0.429375,0.44875,0.620833,0.680833,Person
850,06c83230f42ad0af.jpg,0.473125,0.501875,0.610833,0.730833,Person
851,06c83230f42ad0af.jpg,0.583125,0.63125,0.688333,0.741667,Person
852,06c83230f42ad0af.jpg,0.661875,0.67125,0.610833,0.670833,Person
853,06c83230f42ad0af.jpg,0.661875,0.68,0.6125,0.6675,Person
854,06c83230f42ad0af.jpg,0.70875,0.728125,0.6125,0.685833,Person
855,06c83230f42ad0af.jpg,0.79,0.819375,0.595833,0.721667,Person
856,06c83230f42ad0af.jpg,0.80125,0.814375,0.576667,0.5975,Person
857,06c83230f42ad0af.jpg,0.808125,0.815625,0.564167,0.580833,Person
858,06c83230f42ad0af.jpg,0.8725,0.899375,0.608333,0.68,Person
859,06c83230f42ad0af.jpg,0.9025,0.91,0.564167,0.5775,Person
860,06c83230f42ad0af.jpg,0.974375,0.98875,0.556667,0.5675,Person
861,2402b49bf850e75a.jpg,0.09875,0.323125,0.275833,0.950833,Person
862,2402b49bf850e75a.jpg,0.0,0.110625,0.3,0.493333,Person
863,2402b49bf850e75a.jpg,0.263125,0.43,0.380833,0.690833,Person
864,2402b49bf850e75a.jpg,0.388125,0.7425,0.689167,0.999167,Person
865,2402b49bf850e75a.jpg,0.43125,0.574375,0.181667,0.680833,Person
866,66b623e0d3f0076a.jpg,0.439167,0.6125,0.44875,0.73625,Person
867,e35dd6797b9844da.jpg,0.170755,0.392453,0.283125,0.804375,Person
868,dcbd69049d65e91a.jpg,0.33875,0.689375,0.315556,0.703333,Person
869,6e693bd719c2b3a7.jpg,0.535625,0.893125,0.166041,0.923077,Person
870,6e693bd719c2b3a7.jpg,0.00875,0.454375,0.13227,0.838649,Person
871,66579e85cf5f1f83.jpg,0.045,0.156667,0.393333,0.815556,Person
872,10ef708a92e8058c.jpg,0.039375,0.999375,0.363848,0.881303,Person
873,10ef708a92e8058c.jpg,0.91875,0.99875,0.304112,0.391777,Person
874,34630fe3c714f42d.jpg,0.0,0.18125,0.394444,0.998148,Person
875,34630fe3c714f42d.jpg,0.13,0.31375,0.348148,0.998148,Person
876,da91868684dc4981.jpg,0.293346,0.721649,0.18,0.865625,Person
877,918f106703034ea7.jpg,0.452113,0.708451,0.37224,0.925079,Person
878,bc56db0c8d91e9a9.jpg,0.010319,0.035647,0.619375,0.6775,Person
879,bc56db0c8d91e9a9.jpg,0.033771,0.06379,0.6125,0.708125,Person
880,bc56db0c8d91e9a9.jpg,0.115385,0.166979,0.614375,0.6825,Person
881,bc56db0c8d91e9a9.jpg,0.118199,0.130394,0.618125,0.636875,Person
882,bc56db0c8d91e9a9.jpg,0.130394,0.161351,0.62125,0.63125,Person
883,bc56db0c8d91e9a9.jpg,0.136023,0.202627,0.669375,0.78875,Person
884,bc56db0c8d91e9a9.jpg,0.181989,0.205441,0.61125,0.638125,Person
885,bc56db0c8d91e9a9.jpg,0.181989,0.230769,0.61125,0.6675,Person
886,bc56db0c8d91e9a9.jpg,0.189493,0.223265,0.669375,0.69625,Person
887,bc56db0c8d91e9a9.jpg,0.233583,0.294559,0.614375,0.684375,Person
888,bc56db0c8d91e9a9.jpg,0.241088,0.282364,0.6025,0.638125,Person
889,bc56db0c8d91e9a9.jpg,0.254221,0.307692,0.6675,0.749375,Person
890,bc56db0c8d91e9a9.jpg,0.287054,0.325516,0.614375,0.72875,Person
891,bc56db0c8d91e9a9.jpg,0.307692,0.331144,0.61625,0.720625,Person
892,bc56db0c8d91e9a9.jpg,0.325516,0.38743,0.619375,0.744375,Person
893,bc56db0c8d91e9a9.jpg,0.32833,0.377111,0.604375,0.646875,Person
894,bc56db0c8d91e9a9.jpg,0.34334,0.38743,0.66375,0.72875,Person
895,bc56db0c8d91e9a9.jpg,0.38743,0.451219,0.650625,0.753125,Person
896,bc56db0c8d91e9a9.jpg,0.38743,0.454034,0.6075,0.684375,Person
897,bc56db0c8d91e9a9.jpg,0.433396,0.49531,0.61625,0.6725,Person
898,bc56db0c8d91e9a9.jpg,0.446529,0.525328,0.65375,0.75125,Person
899,bc56db0c8d91e9a9.jpg,0.49531,0.556285,0.6125,0.749375,Person
900,bc56db0c8d91e9a9.jpg,0.520638,0.561914,0.61625,0.6675,Person
901,bc56db0c8d91e9a9.jpg,0.556285,0.640713,0.604375,0.79375,Person
902,bc56db0c8d91e9a9.jpg,0.587242,0.695122,0.62625,0.773125,Person
903,bc56db0c8d91e9a9.jpg,0.591932,0.653846,0.625,0.754375,Person
904,bc56db0c8d91e9a9.jpg,0.646341,0.761726,0.614375,0.806875,Person
905,bc56db0c8d91e9a9.jpg,0.758912,0.850844,0.624375,0.806875,Person
906,d8cc95300d886ab0.jpg,0.258333,0.515278,0.212037,0.921296,Person
907,d8cc95300d886ab0.jpg,0.0,0.253472,0.22037,0.998148,Person
908,d8cc95300d886ab0.jpg,0.464583,0.748611,0.197222,0.999074,Person
909,d8cc95300d886ab0.jpg,0.676389,0.999306,0.180556,0.999074,Person
910,e978661639bb97ba.jpg,0.017878,0.976162,0.0,0.972656,Person
911,ca4935b10ffe3078.jpg,0.011864,0.440678,0.011312,0.99095,Person
912,ca4935b10ffe3078.jpg,0.48983,0.59322,0.024887,0.472851,Person
913,ca4935b10ffe3078.jpg,0.613559,0.740678,0.0,0.404977,Person
914,0306d2ce31c3f3a0.jpg,0.360625,0.43625,0.378632,0.588566,Person
915,0306d2ce31c3f3a0.jpg,0.39625,0.50625,0.394564,0.568885,Person
916,0306d2ce31c3f3a0.jpg,0.4475,0.479375,0.343955,0.438613,Person
917,0306d2ce31c3f3a0.jpg,0.45625,0.514375,0.396439,0.511715,Person
918,0306d2ce31c3f3a0.jpg,0.524375,0.6125,0.411434,0.536082,Person
919,0306d2ce31c3f3a0.jpg,0.59,0.66375,0.396439,0.532334,Person
920,0306d2ce31c3f3a0.jpg,0.59125,0.7475,0.404873,0.598875,Person
921,36fbffa7c1313b44.jpg,0.44,0.469375,0.439962,0.548781,Person
922,36fbffa7c1313b44.jpg,0.45375,0.49625,0.451219,0.69137,Person
923,36fbffa7c1313b44.jpg,0.525625,0.575625,0.451219,0.599437,Person
924,36fbffa7c1313b44.jpg,0.59875,0.669375,0.4606,0.606942,Person
925,36fbffa7c1313b44.jpg,0.6125,0.679375,0.50469,0.718574,Person
926,e221ca3ae97e4366.jpg,0.47,0.55375,0.485214,0.898138,Person
927,e221ca3ae97e4366.jpg,0.0,0.021875,0.564074,0.751369,Person
928,e221ca3ae97e4366.jpg,0.035625,0.10625,0.624315,0.860898,Person
929,e221ca3ae97e4366.jpg,0.081875,0.144375,0.503834,0.801752,Person
930,e221ca3ae97e4366.jpg,0.234375,0.293125,0.537787,0.829135,Person
931,e221ca3ae97e4366.jpg,0.285625,0.339375,0.53012,0.826944,Person
932,e221ca3ae97e4366.jpg,0.3625,0.388125,0.570646,0.750274,Person
933,e221ca3ae97e4366.jpg,0.396875,0.42125,0.575027,0.743702,Person
934,e221ca3ae97e4366.jpg,0.47125,0.5125,0.589266,0.649507,Person
935,e221ca3ae97e4366.jpg,0.598125,0.6225,0.570646,0.745893,Person
936,e221ca3ae97e4366.jpg,0.635,0.6625,0.572837,0.750274,Person
937,e221ca3ae97e4366.jpg,0.68,0.725,0.555312,0.739321,Person
938,e221ca3ae97e4366.jpg,0.68125,0.725,0.674699,0.818182,Person
939,e221ca3ae97e4366.jpg,0.688125,0.72625,0.820372,0.846659,Person
940,e221ca3ae97e4366.jpg,0.704375,0.749375,0.532311,0.638554,Person
941,e221ca3ae97e4366.jpg,0.7225,0.7875,0.642935,0.858708,Person
942,e221ca3ae97e4366.jpg,0.7325,0.7825,0.512596,0.775465,Person
943,e221ca3ae97e4366.jpg,0.863125,0.9375,0.627601,0.852136,Person
944,e221ca3ae97e4366.jpg,0.86875,0.91875,0.483023,0.7908,Person
945,e221ca3ae97e4366.jpg,0.901875,0.9425,0.489595,0.638554,Person
946,e221ca3ae97e4366.jpg,0.93,0.97375,0.534502,0.815991,Person
947,e221ca3ae97e4366.jpg,0.9425,0.97,0.608981,0.717415,Person
948,408bfdccee99e11a.jpg,0.0,0.01625,0.476548,0.674484,Person
949,408bfdccee99e11a.jpg,0.01375,0.06375,0.482176,0.67636,Person
950,408bfdccee99e11a.jpg,0.036875,0.0575,0.575985,0.65666,Person
951,408bfdccee99e11a.jpg,0.06625,0.128125,0.438086,0.678236,Person
952,408bfdccee99e11a.jpg,0.124375,0.185625,0.447467,0.670732,Person
953,408bfdccee99e11a.jpg,0.17125,0.20625,0.468105,0.672608,Person
954,408bfdccee99e11a.jpg,0.194375,0.26875,0.429644,0.658537,Person
955,408bfdccee99e11a.jpg,0.239375,0.300625,0.599437,0.681989,Person
956,408bfdccee99e11a.jpg,0.27125,0.3075,0.52439,0.608818,Person
957,408bfdccee99e11a.jpg,0.305,0.35625,0.443715,0.672608,Person
958,408bfdccee99e11a.jpg,0.30875,0.333125,0.449343,0.516886,Person
959,408bfdccee99e11a.jpg,0.346875,0.42875,0.418386,0.67636,Person
960,408bfdccee99e11a.jpg,0.35875,0.36625,0.52439,0.61257,Person
961,408bfdccee99e11a.jpg,0.425,0.453125,0.441839,0.500938,Person
962,408bfdccee99e11a.jpg,0.438125,0.491875,0.454972,0.685741,Person
963,408bfdccee99e11a.jpg,0.475,0.539375,0.420263,0.685741,Person
964,408bfdccee99e11a.jpg,0.5175,0.539375,0.451219,0.471857,Person
965,408bfdccee99e11a.jpg,0.540625,0.5775,0.468105,0.658537,Person
966,408bfdccee99e11a.jpg,0.541875,0.546875,0.482176,0.497186,Person
967,408bfdccee99e11a.jpg,0.555625,0.62125,0.438086,0.680113,Person
968,408bfdccee99e11a.jpg,0.595625,0.635,0.422139,0.681989,Person
969,408bfdccee99e11a.jpg,0.635,0.658125,0.515009,0.666979,Person
970,408bfdccee99e11a.jpg,0.685,0.746875,0.471857,0.672608,Person
971,408bfdccee99e11a.jpg,0.765,0.8325,0.445591,0.681989,Person
972,408bfdccee99e11a.jpg,0.814375,0.87125,0.456848,0.670732,Person
973,408bfdccee99e11a.jpg,0.865625,0.93375,0.43152,0.681989,Person
974,408bfdccee99e11a.jpg,0.925,0.985,0.464353,0.687617,Person
975,b176523600bd9e22.jpg,0.29375,0.43875,0.194184,0.999062,Person
976,16e4ea5fca257962.jpg,0.736875,0.81125,0.464167,0.6425,Person
977,16e4ea5fca257962.jpg,0.115625,0.215,0.45,0.716667,Person
978,16e4ea5fca257962.jpg,0.228125,0.32875,0.429167,0.706667,Person
979,16e4ea5fca257962.jpg,0.40625,0.47375,0.430833,0.663333,Person
980,16e4ea5fca257962.jpg,0.48,0.55625,0.420833,0.711667,Person
981,16e4ea5fca257962.jpg,0.574375,0.6325,0.420833,0.670833,Person
982,2705c0b5805c71f7.jpg,0.709375,0.811875,0.69,0.983333,Person
983,2705c0b5805c71f7.jpg,0.575,0.645625,0.658889,0.877778,Person
984,2705c0b5805c71f7.jpg,0.67125,0.706875,0.724444,0.845556,Person
985,b174f3eb87970efc.jpg,0.064,0.215333,0.341683,0.90481,Person
986,b174f3eb87970efc.jpg,0.288,0.89,0.235471,0.868737,Person
987,b174f3eb87970efc.jpg,0.926,0.999333,0.752505,0.998998,Person
988,743aa142a89f2e24.jpg,0.045625,0.12125,0.7575,0.999167,Person
989,743aa142a89f2e24.jpg,0.133125,0.209375,0.94,0.999167,Person
990,743aa142a89f2e24.jpg,0.175625,0.251875,0.6075,0.844167,Person
991,743aa142a89f2e24.jpg,0.235,0.293125,0.6025,0.8525,Person
992,743aa142a89f2e24.jpg,0.290625,0.356875,0.048333,0.2775,Person
993,743aa142a89f2e24.jpg,0.2975,0.35,0.5575,0.786667,Person
994,743aa142a89f2e24.jpg,0.31375,0.38125,0.94,0.999167,Person
995,743aa142a89f2e24.jpg,0.315,0.38875,0.526667,0.7425,Person
996,743aa142a89f2e24.jpg,0.3875,0.449375,0.605833,0.814167,Person
997,743aa142a89f2e24.jpg,0.39125,0.473125,0.045,0.2325,Person
998,743aa142a89f2e24.jpg,0.394375,0.433125,0.99,0.999167,Person
999,743aa142a89f2e24.jpg,0.5075,0.54125,0.061667,0.130833,Person
1000,743aa142a89f2e24.jpg,0.5475,0.589375,0.4025,0.578333,Person
1001,743aa142a89f2e24.jpg,0.595625,0.65375,0.478333,0.690833,Person
1002,743aa142a89f2e24.jpg,0.629375,0.674375,0.329167,0.458333,Person
1003,743aa142a89f2e24.jpg,0.670625,0.705625,0.318333,0.4325,Person
1004,743aa142a89f2e24.jpg,0.69875,0.7275,0.335833,0.430833,Person
1005,743aa142a89f2e24.jpg,0.714375,0.753125,0.3275,0.439167,Person
1006,743aa142a89f2e24.jpg,0.76375,0.796875,0.305,0.394167,Person
1007,44aa969e45ecc093.jpg,0.108491,0.177358,0.058125,0.23625,Person
1008,4b647a8d5ac81d99.jpg,0.415572,0.712946,0.38875,0.6075,Person
1009,f9cdccc5f4291364.jpg,0.5919,0.721703,0.511643,0.666235,Person
1010,f9cdccc5f4291364.jpg,0.501558,0.668743,0.606727,0.6837,Person
1011,f9cdccc5f4291364.jpg,0.745587,0.880581,0.595084,0.677232,Person
1012,ec3a1c449fbf968a.jpg,0.0,0.999167,0.0,0.999375,Person
1013,a51e31731ec6bad2.jpg,0.50625,0.75,0.26875,0.914583,Person
1014,a51e31731ec6bad2.jpg,0.120312,0.267188,0.241667,0.89375,Person
1015,a51e31731ec6bad2.jpg,0.540625,0.825,0.24375,0.464583,Person
1016,5458e099f9f29405.jpg,0.45098,0.620915,0.362745,0.828431,Person
1017,5458e099f9f29405.jpg,0.823529,0.97549,0.478758,0.759804,Person
1018,fc9f460b96bcde5a.jpg,0.444375,0.751875,0.131667,0.780833,Person
1019,6c281e225bc5eacf.jpg,0.506875,0.82125,0.319532,0.906391,Person
1020,1cb6fa647f415b3b.jpg,0.406863,0.797386,0.210784,0.764706,Person
1021,f16c27a3c507f499.jpg,0.360327,0.955423,0.08,0.905,Person
1022,f16c27a3c507f499.jpg,0.132987,0.405646,0.348125,0.619375,Person
1023,f16c27a3c507f499.jpg,0.508915,0.600297,0.31875,0.44,Person
1024,07d36f2d98d532fc.jpg,0.60875,0.739375,0.388268,0.692737,Person
1025,07d36f2d98d532fc.jpg,0.2225,0.238125,0.938547,0.999069,Person
1026,07d36f2d98d532fc.jpg,0.241875,0.258125,0.950652,0.999069,Person
1027,07d36f2d98d532fc.jpg,0.344375,0.37125,0.94879,0.999069,Person
1028,3143c9de703519a3.jpg,0.750625,0.993125,0.086991,0.999202,Person
1029,43d6d06a43bdd387.jpg,0.720625,0.921875,0.135833,1.0,Person
1030,154f91d699a96e46.jpg,0.225,0.3025,0.43621,0.798311,Person
1031,154f91d699a96e46.jpg,0.010625,0.024375,0.477486,0.527205,Person
1032,154f91d699a96e46.jpg,0.023125,0.0375,0.481238,0.530957,Person
1033,154f91d699a96e46.jpg,0.05,0.070625,0.483114,0.561914,Person
1034,154f91d699a96e46.jpg,0.131875,0.15,0.488743,0.545028,Person
1035,154f91d699a96e46.jpg,0.140625,0.2475,0.443715,0.858349,Person
1036,154f91d699a96e46.jpg,0.145,0.174375,0.446529,0.521576,Person
1037,155ebf38103ea2ce.jpg,0.0,0.0275,0.1475,0.181875,Person
1038,155ebf38103ea2ce.jpg,0.0,0.064167,0.215625,0.595625,Person
1039,155ebf38103ea2ce.jpg,0.0,0.141667,0.168125,0.480625,Person
1040,155ebf38103ea2ce.jpg,0.0325,0.0825,0.16125,0.26,Person
1041,155ebf38103ea2ce.jpg,0.061667,0.248333,0.154375,0.303125,Person
1042,155ebf38103ea2ce.jpg,0.4975,0.999167,0.1475,0.326875,Person
1043,155ebf38103ea2ce.jpg,0.76,0.909167,0.223125,0.33,Person
1044,bfe4c1ff9c59c139.jpg,0.101074,0.62729,0.118199,0.732333,Person
1045,bfe4c1ff9c59c139.jpg,0.65698,0.936829,0.257036,0.35272,Person
1046,a855b981a030ec96.jpg,0.04875,0.18875,0.09403,0.9,Person
1047,a855b981a030ec96.jpg,0.449375,0.52,0.470149,0.885075,Person
1048,a855b981a030ec96.jpg,0.57625,0.67875,0.447761,0.89403,Person
1049,a855b981a030ec96.jpg,0.7375,0.97625,0.150746,0.89403,Person
1050,14c04007548c6e85.jpg,0.105362,0.940734,0.120625,0.999375,Person
1051,9f7766c8e2c3813a.jpg,0.01875,0.089375,0.496234,0.621469,Person
1052,9f7766c8e2c3813a.jpg,0.139375,0.204375,0.496234,0.577213,Person
1053,9f7766c8e2c3813a.jpg,0.184375,0.231875,0.492467,0.579096,Person
1054,9f7766c8e2c3813a.jpg,0.231875,0.290625,0.481168,0.56968,Person
1055,9f7766c8e2c3813a.jpg,0.309375,0.35375,0.472693,0.553672,Person
1056,9f7766c8e2c3813a.jpg,0.32375,0.58,0.621469,0.999058,Person
1057,9f7766c8e2c3813a.jpg,0.325,0.808125,0.463277,0.999058,Person
1058,9f7766c8e2c3813a.jpg,0.354375,0.389375,0.474576,0.538606,Person
1059,9f7766c8e2c3813a.jpg,0.369375,0.414375,0.468927,0.532015,Person
1060,9f7766c8e2c3813a.jpg,0.401875,0.435,0.446328,0.532957,Person
1061,9f7766c8e2c3813a.jpg,0.488125,0.5325,0.444444,0.515066,Person
1062,9f7766c8e2c3813a.jpg,0.5175,0.68375,0.596987,0.99435,Person
1063,9f7766c8e2c3813a.jpg,0.53375,0.666875,0.55838,0.801318,Person
1064,9f7766c8e2c3813a.jpg,0.599375,0.764375,0.50565,0.847458,Person
1065,9f7766c8e2c3813a.jpg,0.711875,0.749375,0.481168,0.546139,Person
1066,9f7766c8e2c3813a.jpg,0.7225,0.78125,0.492467,0.702448,Person
1067,9f7766c8e2c3813a.jpg,0.756875,0.7875,0.467043,0.521657,Person
1068,9f7766c8e2c3813a.jpg,0.775,0.810625,0.47081,0.606403,Person
1069,876f388ff5dcb8ad.jpg,0.0,0.096875,0.385338,0.99906,Person
1070,876f388ff5dcb8ad.jpg,0.2225,0.2625,0.460526,0.524436,Person
1071,876f388ff5dcb8ad.jpg,0.71,0.8725,0.420113,0.87594,Person
1072,a3c5b299cc4d7bb5.jpg,0.4875,0.915625,0.21,0.999167,Person
1073,72650dc8649f08a1.jpg,0.0,0.999375,0.140581,0.999063,Person
1074,72650dc8649f08a1.jpg,0.469375,0.754375,0.164948,0.999063,Person
1075,b28f220a7f56fdcd.jpg,0.0,0.15,0.036415,0.989729,Person
1076,b28f220a7f56fdcd.jpg,0.0425,0.39625,0.076564,0.999066,Person
1077,b28f220a7f56fdcd.jpg,0.44,0.879375,0.0,0.999066,Person
1078,b28f220a7f56fdcd.jpg,0.4475,0.875625,0.019608,0.999066,Person
1079,b28f220a7f56fdcd.jpg,0.461875,0.630625,0.0,0.352941,Person
1080,b28f220a7f56fdcd.jpg,0.738125,0.996875,0.010271,0.302521,Person
1081,b28f220a7f56fdcd.jpg,0.829375,0.999375,0.513539,0.993464,Person
1082,b28f220a7f56fdcd.jpg,0.84875,0.999375,0.258637,0.999066,Person
1083,32614977d02abe1c.jpg,0.7,0.953125,0.41651,0.9803,Person
1084,32614977d02abe1c.jpg,0.094375,0.241875,0.318949,0.690432,Person
1085,32614977d02abe1c.jpg,0.1225,0.26625,0.194184,0.454034,Person
1086,32614977d02abe1c.jpg,0.235625,0.48,0.186679,0.776735,Person
1087,32614977d02abe1c.jpg,0.258125,0.37625,0.197936,0.351782,Person
1088,32614977d02abe1c.jpg,0.390625,0.614375,0.5,0.999062,Person
1089,32614977d02abe1c.jpg,0.495625,0.710625,0.178236,0.663227,Person
1090,b0bb6091ef6d99c6.jpg,0.664375,0.764375,0.574167,0.8875,Person
1091,b0bb6091ef6d99c6.jpg,0.0,0.800625,0.5575,0.783333,Person
1092,b0bb6091ef6d99c6.jpg,0.29125,0.35875,0.484167,0.52,Person
1093,b0bb6091ef6d99c6.jpg,0.4675,0.48375,0.515,0.554167,Person
1094,b0bb6091ef6d99c6.jpg,0.489375,0.5075,0.521667,0.5425,Person
1095,b0bb6091ef6d99c6.jpg,0.51,0.52375,0.52,0.549167,Person
1096,b0bb6091ef6d99c6.jpg,0.52375,0.540625,0.513333,0.550833,Person
1097,b0bb6091ef6d99c6.jpg,0.81875,0.9025,0.465833,0.51,Person
